Ana Bastos,X,X,1,X2,1,12,X,1X2,1
Joana Santos,X,1X,1,1,X,2,2,X2,1
Daniel Nunes,1X2,2,2,X2,1,1,1,2,X
Joana Seabra,X,X2,X,1,X2,12,X,2,2
Antonio Morais,1X2,12,2,X,1,2,12,2,1
Filipe Rodrigues,X,2,2,12,1,1,2,1X,1
Eduardo Lopes,X,X,X,12,1,2,1,1,2
Daniela Abreu,2,X,2,12,X,X2,12,2,2
Joana Andrade,X,2,1,X,2,X,2,1X,12
Antonio Batista,X2,2,2,X,2,12,2,X,2
Ana Pereira,1,2,2,2,2,1,X,1X,X
Bernardo Teixera,X2,12,X,2,1,1,X,X,1X2
Daniela Nunes,1X2,2,X,X,1X,X,2,X,2
Ana Bastos,X2,X2,2,2,X2,12,X,1,X
Antonio Pereira,12,X,X,1,12,X,2,1X,2
Filipe Andrade,2,1,1X,X2,X2,2,1X,12,X
Helena Pinto,2,1,2,2,X2,2,X,1,12
Joao Gomes,1X,X,X,X2,X,2,X,2,2
Joao Morais,1,1,X,2,1,1X,X,1,12
Helena Gomes,2,2,X,X,1X,1X,X,X,1
Carlos Lopes,1,2,12,12,2,X,X,12,12
Luis Nunes,X,1X,X,1,12,1,X,12,X
Filipa Andrade,2,X,1,2,2,X,1,X,X2
Carlos Pereira,2,X,X2,2,X2,2,1,X,X
Luisa Bastos,2,X,2,12,1X,X,1,2,X
Joana Rodrigues,X,X,1X,2,12,1,12,12,1
Helena Teixera,2,X,12,X,2,2,X,X,2
Bernardo Abreu,2,X,1X2,1X2,X2,2,1,2,1
Filipa Teixera,X,1,1X2,1,12,12,X2,2,X2
Eduardo Andrade,1,2,1,1,X,2,X,X2,1
Eduardo Seabra,X2,2,1,2,2,12,1,12,2
Carlos Pinto,1X2,2,1X2,X,X2,12,2,2,X
Joao Seabra,2,X,X2,1,X,2,2,X,1X
Eduarda Pinto,1X,1,1,12,X2,1X,X,1,2
Luis Salgado,1X,2,1,1,X2,2,X,1,X
Luis Bastos,2,1,12,1,12,X,1X,X2,2
Antonio Rodrigues,12,X,2,1,X,X,X,1X,2
Eduardo Lopes,X,1,1,1,1,1X2,2,X,1
Bernardo Andrade,1,2,2,X,X,1,X,2,1
Antonio Salgado,2,1,12,1,2,12,X,2,X
Eduardo Andrade,12,1,1,X,2,X,X,2,X
Eduardo Bastos,12,2,2,1,2,X,1X,X,1
Joao Lopes,X,X,2,2,2,X,2,2,X
Carla Gomes,1X,1,X2,1X,1,X,1X,1,1
Luisa Abreu,1,1X,1,1X2,X2,X2,1X2,X2,1
Carlos Andrade,2,X,2,1,1X,12,X,1,1
Bernardo Bastos,2,X2,2,1,12,1,X,X,1X
Luis Bastos,1X,2,12,2,2,1,1,1,2
Carlos Bastos,2,1,2,X2,2,2,2,2,X
Antonio Santos,X,1,1,1,X,1,X,X,X
Luisa Trindade,2,2,1,2,X,X2,X,1,1X
Eduarda Abreu,1,2,2,1,X,X2,1X,12,X2
Joao Teixera,2,X,1,1X,1,2,1,X,2
Filipa Nunes,2,2,X,X,1,1,X,12,2
Helena Aguiar,1,X,2,X,1,12,1,2,2
Filipe Abreu,2,1,2,X,X,1X,X,12,12
Carla Nunes,X,2,X,X2,1,1,12,12,2
Carla Teixera,2,1,X2,X,1,X,X,12,2
Filipe Morais,X,2,2,2,X,1,1,2,X
Daniela Aguiar,12,2,12,X,12,X,1,X2,2
Bernardo Pereira,X,X2,1X,1X,X2,X,X,1,2
Joana Trindade,X2,1,1X,1,1X2,2,X,X,2
Daniel Bastos,2,2,2,1,2,X,2,X,X2
Antonio Trindade,1X,X,2,1,2,2,2,1X,2
Eduarda Trindade,12,X,X,2,X2,2,2,1,X
Joana Rodrigues,X2,1,X2,2,1X2,1,X,X,X
Luisa Morais,1X,1,2,1,2,2,1,1,2
Eduardo Salgado,2,12,X,12,X,1,1,12,X
Carla Abreu,X,X,1X,2,2,1,2,1X,1
Joana Nunes,X,1,2,1X,X,2,X2,2,2
Carla Santos,1,X,1X,1,2,1,1,2,1
Luis Teixera,1,X,1,12,2,X,X2,X,X
Daniela Nunes,2,X2,2,2,2,X2,2,1,X2
Joao Bastos,1,1X,1,1,X,X,X,1,1
Luis Aguiar,X,12,1,X,X,1X,1,1,1
Bernardo Teixera,X,X2,X,2,2,12,X,1,X2
Carlos Trindade,1,1,12,1,12,2,1X,X,1
Bernardo Bastos,X,X,2,1,X2,X,1,X,12
Filipa Andrade,2,1,X2,X2,X,2,X,2,X
Eduardo Teixera,2,12,X,X,X,2,X,2,X
Carlos Seabra,X2,X,2,1,2,X,X,2,2
Carla Nunes,X,1,12,X,1,X2,2,X,X
Bernardo Salgado,X,X2,1X,1,1,X,2,X,X
Filipe Salgado,2,2,X,1,2,2,X,2,1
Joana Andrade,X,2,2,2,X,1X2,X,X,X2
Carlos Seabra,1,X2,1,12,2,X,X,X,1
Filipa Rodrigues,X2,1,1,X,1X2,12,2,1,1
Filipa Bastos,X,12,1,1,1X,1,2,X,1X2
Helena Teixera,1X,1,12,X,1,1,2,X,2
Daniela Trindade,12,2,12,X,2,2,X,1,1X2
Bernardo Salgado,2,12,2,X,1,1X,1X2,1X,1
Helena Gomes,1X,12,X,X,1X,X,X,2,12
Carla Seabra,X,X,1,2,X2,2,X,X,X
Daniel Aguiar,1,1X,X2,1,2,X,1,1,1
Ana Pinto,X,X,X,X,X,X,1X,1,X
Eduardo Bastos,2,1X,1X,1X,1X,1,2,1X,X
Filipa Batista,1X2,X2,X2,X2,X,2,X2,X,X
Carla Pinto,2,X,1X2,X,X,X,1,X,12
Beatriz Salgado,1,1,1,X,1X,1,1X,2,1X
Antonio Teixera,1X2,1X2,X,X,2,2,1,X,2
Joao Pinto,X,2,1,X,2,X,12,2,1
Filipa Seabra,1X,12,1X2,2,2,X,1,1,X
Carla Teixera,X,X2,X2,2,X,1,2,X,1
Daniel Rodrigues,X,X,X,X,1X,2,2,1,2
Carlos Aguiar,12,1,1X,X,X,1X,1,1,X2
Luis Bastos,1X,X,X,1,X,12,2,2,X2
Carla Seabra,X,X,2,X,1X,X2,2,2,1X
Helena Teixera,2,1,1X,X,2,X,X,X,X
Luisa Santos,1X,X,1,2,1X,2,X,2,2
Filipe Nunes,X,1,2,X,12,1,X,1,12
Luisa Morais,1,1X,X,2,1X2,2,X2,2,X2
Carlos Andrade,1,1,X,1,2,1,1,1X,X
Joao Trindade,X,1,1,1,X,1,2,X,X
Luisa Abreu,2,1,1,1,1,2,X,X,1
Filipe Santos,1,1,1,1X,1,1,2,1,X
Joana Bastos,X,1X2,X,12,12,12,X,2,1
Antonio Salgado,X2,1,2,X,2,X2,1,2,X2
Bernardo Salgado,1,2,X2,2,2,2,1,1X,X
Filipa Bastos,1X,2,1X,1X,12,1X,2,1X,X
Carlos Lopes,X,2,X,X2,X,2,X,2,1
Carla Aguiar,2,1X,12,2,2,1,X,X2,X
Beatriz Abreu,X2,1,X2,2,X,2,1,X,1
Joao Teixera,X,1X,X,X2,X2,X,1,1,2
Eduardo Lopes,X,X2,X,X,12,1,12,2,12
Eduarda Batista,2,X2,2,1,2,12,2,1,2
Carlos Trindade,X,X,2,2,2,X,2,X,2
Filipa Aguiar,2,X,1X,X,2,1,X2,2,12
Filipe Rodrigues,12,X,1,1X,1,2,2,X2,1
Helena Pinto,X,1,X,1X2,1,1,X2,X,X2
Eduarda Morais,2,X,X2,X,1,2,1,1,1X
Daniela Salgado,2,12,1,X,X,X,X,2,X
Filipa Aguiar,2,1,1X,X,1,2,X,2,1
Luis Trindade,2,1,X,2,1,2,2,2,1
Helena Rodrigues,2,2,2,1X,1,1,2,X,X
Joao Pereira,2,12,X,X,X,1X,1,2,1X
Antonio Aguiar,2,X,X,X,X2,1X2,X,1X,12
Filipa Pinto,X,X,2,X2,X,1X,1X2,X,1
Eduarda Nunes,2,X,1X2,2,X2,X,1,1X,12
Bernardo Batista,X,12,2,X,2,2,X,12,2
Helena Pereira,1X,X,1X2,1X2,2,12,1X,X,X
Eduardo Abreu,1,12,1X2,12,1X,2,2,1X,X2
Carlos Lopes,X,2,X,12,1,1,2,X,X
Beatriz Pereira,2,2,1,12,1X,1,X2,X,X
Bernardo Seabra,X2,1,2,2,1X,1,X2,12,2
Luisa Bastos,X,2,X,X,1,X,1,1,X
Eduardo Seabra,2,2,1X2,X,1,2,2,2,1
Antonio Abreu,X,12,1,1,1,1,X2,1X,1
Eduarda Teixera,X,1,1,2,12,X2,X,1,X
Eduarda Pereira,1,1,1,1,1,1,X,1,2
Carla Batista,X2,12,1X,1,1,X2,X,X,X
Antonio Rodrigues,2,1,2,X,X,1X,1,2,1X
Beatriz Pereira,2,X,2,1,1,2,X,X,1
Daniel Andrade,X,X,1X2,X,X,1,X,1,X
Eduarda Bastos,2,1X,1,2,1X,2,1,X2,1X
Luisa Bastos,1,12,2,1,2,2,2,2,1
Eduardo Gomes,X,X,X,X,2,2,1,X,2
Ana Trindade,1,2,2,X,2,1X,X,2,X2
Helena Pereira,X2,1,1,12,X,1,2,X,12
Bernardo Teixera,2,1,X,2,X2,X2,X,1,1
Luisa Santos,X,2,2,1,X,X,1,1,1
Carlos Morais,X,2,1,2,1,X,X,X,1X2
Beatriz Nunes,1,X2,X,X,1,2,X2,2,1
Joao Morais,2,X,1,X,1,2,X,1,1X
Carlos Morais,2,2,2,2,1,X,2,X2,12
Eduardo Trindade,X,1,X,X,1,2,1,1X,X2
Carlos Bastos,12,2,12,X2,X2,2,1,X2,2
Luisa Pinto,X,1,12,12,2,12,2,12,2
Antonio Rodrigues,1,2,1,X,1,1,X2,12,X2
Helena Morais,12,X2,X,12,12,2,X,1,12
Luis Pinto,12,2,X,X2,2,2,1,2,X2
Eduarda Abreu,X2,1,1,X,2,2,1,2,1
Ana Lopes,X,2,1,12,X,2,2,X,X
Joao Aguiar,1,1,X,X2,X,1,1X2,2,2
Antonio Salgado,12,X2,1,12,X,1,1,1,2
Daniela Santos,X2,1,1,X2,1,X2,X2,2,1
Beatriz Andrade,2,1X2,X,1,2,1X,1,X,2
Joao Bastos,X2,1,2,1,X,2,1X,2,X
Eduarda Trindade,1X2,2,1,1X2,2,X,X,1,1
Daniela Batista,2,2,1,12,1,12,1,1,2
Carla Pereira,2,X,X2,1,2,1,X,1,12
Carlos Seabra,1,X,2,2,X,X,1,X2,12
Luisa Trindade,1,2,2,2,12,2,1,1X,X
Antonio Lopes,2,1,2,2,1,X,1,X,2
Daniela Salgado,X,1X,1X,X,X,X2,2,X,2
Bernardo Lopes,X,X,X2,2,1,12,X2,1,2
Luis Gomes,X2,2,X,1,2,X,1X2,X,2
Carlos Bastos,2,1,12,X2,X,2,12,2,1X
Daniel Pereira,X,2,12,X,X,1,X,X,1
Filipa Salgado,2,X,12,X,2,2,1,2,X
Carlos Pinto,1,1,X2,X,2,2,1,1,X
Carla Nunes,1X,2,X2,1X2,X2,1,12,1,1
Luis Salgado,X,12,12,X2,1X,X,12,X,X
Eduarda Morais,1,X2,1,1,2,2,1,2,X
Joana Seabra,12,X,1,1,X2,12,1,X,1
Daniel Abreu,12,1,X,X,2,X,1X,2,1X
Luis Pinto,2,1X,12,1,1,1X,X,12,2
Carla Aguiar,X2,2,12,2,12,2,2,2,X2
Luisa Salgado,2,1,12,2,1X,1,1,X,1
Daniel Seabra,12,2,X,2,1X,1,1,X2,1X
Eduardo Trindade,X,X,2,X2,12,1X,1,2,2
Eduarda Gomes,X,1X2,X2,2,X,1,2,X2,1
Filipe Salgado,1X,X,X,2,X2,1,1X,2,12
Antonio Teixera,2,1,X2,12,12,1X,1,12,1X
Bernardo Trindade,X2,1,2,X,1,X,1,X,1X2
Eduarda Teixera,1,2,1,12,X,12,1X,1,2
Eduarda Gomes,12,1,1,1X,X,X2,2,12,X
Carla Abreu,X,2,X,2,2,1,1,2,X
Luis Pinto,X,2,1X2,X,X,X,1,2,12
Bernardo Morais,1,2,1X,2,1,X,2,X,X
Eduardo Teixera,1,X2,2,X2,X,X2,2,1,2
Eduardo Andrade,2,1,1X,2,2,2,X,12,2
Ana Andrade,1,2,1X,X,X2,X2,X,X2,1X
Helena Andrade,1X,X,1X2,2,2,1X2,2,1,1
Luisa Pinto,X,1,1X,2,1,2,1,1,2
Antonio Santos,2,2,1X,1,1,2,1X2,X,X
Joao Gomes,X,1,1,2,X,X2,X,X,2
Antonio Gomes,X,1,1,1,1,2,1,12,X
Bernardo Pinto,1,1X,1,X,X,X2,1X,2,1
Luis Bastos,12,2,1,X,X,2,X,X,12
Daniela Seabra,1,12,2,1,2,2,X,1,X
Filipe Abreu,X,2,2,12,2,1X2,X,X2,12
Joana Pinto,1X,1,X2,2,X,1,X2,1X,X
Luisa Salgado,X,1,2,1,X,2,X,X,1X2
Antonio Salgado,2,2,X,X,1,1X,2,2,2
Eduarda Batista,1,X,2,2,1,1X,X,2,12
Eduarda Salgado,X,X2,1,1,2,1,1X2,X2,2
Daniela Batista,1X,1,X,X,X,1X,X2,2,X
Beatriz Pereira,12,12,12,X,1,2,2,1,X
Filipa Morais,2,X2,X,2,1,1,2,1,X
Daniela Abreu,X2,1,2,1X,X,1X,2,1,1
Joao Salgado,1,2,12,X,12,X,X2,2,12
Joana Seabra,1X,2,2,1,X2,1,1,1,2
Filipe Nunes,1,X2,1,X,X2,1,2,1,1X
Luis Aguiar,1,X2,X,2,1X,1,2,12,X2
Eduardo Lopes,2,X,1,2,1,1,1X,X,2
Eduarda Aguiar,X2,X,2,X2,2,2,X,X,X
Luis Pereira,1X2,1,2,2,1X,2,12,2,X
Antonio Batista,1,1,1X2,1X,1,2,2,2,2
Daniela Aguiar,X,1,X,X,2,1,1,X,X
Filipe Trindade,1X,12,X,2,1,2,2,2,2
Filipe Andrade,X,1,2,X2,X,12,2,1,2
Helena Andrade,X2,X,1,1X,1,X,2,2,1X
Ana Salgado,1,2,X,1X2,1,X,X,1,X
Carlos Salgado,X2,2,12,2,X,X,2,X2,1
Beatriz Andrade,1,1X,X2,1,X,X2,1,X,1
Daniela Andrade,X,X,1,1X,1X,2,1,1,1X
Carla Lopes,12,X2,X,2,X2,2,12,12,X
Filipa Pereira,X,X,X,1X,X2,1,2,X,12
Antonio Gomes,1X,1,X2,X2,12,X,1,12,1X
Ana Nunes,2,1,X,1,2,X,1,2,X
Filipe Gomes,1,1X,1,1X,X,X,2,2,2
Beatriz Batista,2,2,X,12,2,1,12,X,X
Joana Santos,1,12,X,2,1,2,X,X,2
Luisa Teixera,2,1,X2,1X2,X,1,1,X2,1
Luis Abreu,X,X,2,2,2,1,X,X,1
Helena Morais,12,1,2,X,X,2,X2,1,X
Carla Batista,2,X,1,2,X,1X,X2,1X,2
Filipe Rodrigues,X,1,X,1X2,X,2,2,2,X2
Daniel Trindade,X,2,2,1,X2,2,X,1,X
Joana Abreu,2,2,1,1,2,2,1,1X2,1
Carlos Teixera,1X,1,1,1,2,2,X2,12,1
Carlos Pinto,1,X,X,1X2,2,X,12,1X,X
Helena Lopes,2,2,X2,X,12,2,X,1X,1
Filipe Salgado,1,1,X,X,X,2,1,1X,2
Ana Rodrigues,12,1,12,X2,X2,1,2,X,1X
Filipa Teixera,2,X2,1,X,X,X,X,X,2
Joana Batista,1X2,1,1,2,1,X,X,1,1
Filipe Lopes,2,X,X,2,1,1X,X,X,1
Helena Abreu,1,X,2,1X,1,1,X2,X,2
Beatriz Morais,2,2,X2,1,X,X,2,X,X
Daniel Rodrigues,X,1,2,1,2,1X,1,1X,2
Beatriz Nunes,12,12,2,2,X,1X2,2,1,1X
Daniela Batista,1X,1X,2,X,X,2,12,12,X
Ana Aguiar,1X,X,1X,X2,12,X,X2,1,1
Luis Batista,2,X,X,1,2,1,X2,12,2
Helena Gomes,1X,X2,X,X,1,1X,1X2,1,X
Luis Batista,2,1X2,X,X,1,12,1X2,2,2
Daniel Seabra,1,X,X,1,2,12,1,2,X
Carlos Santos,2,X,1,1,2,X,X,X,2
Filipe Nunes,12,X,X,2,1,X,1X,1X,1X
Luisa Trindade,X,X,2,1X,X,X2,X2,1,2
Daniela Pereira,2,12,2,2,X2,X2,12,12,1
Ana Seabra,1,1,X2,1,2,1,12,1,1
Carla Rodrigues,1,2,2,X,1X,2,2,1,2
Daniel Santos,X,2,1X,1X2,1X,1,2,2,1X
Daniel Morais,X,1X,X,1X2,1,2,X,2,2
Eduardo Lopes,2,1,1,2,2,2,1,1X,12
Helena Pinto,12,1X,2,1X,1,1,X2,1,1X
Luisa Trindade,X,X,X,1X,X,X2,12,2,2
Joana Nunes,12,1,1,12,2,1X,2,X,1
Eduardo Lopes,X,1,X,X2,12,X,2,2,2
Joao Pinto,1,2,X,X,1,1,1,X,2
Antonio Pereira,1X2,X,1,X,12,2,1,12,X
Bernardo Seabra,12,X2,2,1X,1X,2,2,2,2
Antonio Aguiar,2,1,X2,1,1,X,2,X,2
Carlos Lopes,X,1,2,2,12,2,2,12,X
Ana Aguiar,1X,X,2,1,1X2,12,1,1,X
Daniel Nunes,X,1,X2,2,2,X2,X,X,X
Eduardo Seabra,1,1,1,X,2,X,2,X,1
Daniel Trindade,X,12,1,X2,1,X,2,2,1
Joana Pinto,X,1X2,1,1,1,2,X,2,X
Daniela Santos,12,2,2,X,X,X,2,12,1
Daniela Pereira,X,X,12,1,X2,1,1X,X2,1
Joana Morais,X2,12,2,X,2,X,1,1,1
Eduarda Bastos,2,1,1X,X2,1X2,1X,1,X,2
Beatriz Pereira,X,12,X,2,2,X,1X,2,1
Ana Santos,1,X,1X,X,X,X,1,X,X2
Carlos Abreu,X2,2,1X,1X,2,X2,1,12,2
Daniel Andrade,1,X2,X,1,1X2,12,2,1X2,2
Filipa Nunes,1X,12,12,X2,1,1,1,1,1
Daniel Batista,X,12,X2,1,1,2,2,X,X2
Filipe Aguiar,1,2,1,2,2,2,X2,2,1
Carla Andrade,1,1,12,X,2,12,X,1,12
Luisa Morais,1,X,1X2,1,2,X,X,2,2
Eduarda Seabra,2,1X,1X,X,X,12,2,1,12
Eduarda Gomes,2,1X2,1,2,X,2,12,1,X
Joao Rodrigues,1,1,2,X,X,1,X2,1X2,1X
Joana Gomes,1X,12,1,X,1,X,1X,1,1
Joana Trindade,2,2,X,2,X,1,2,1,X2
Joana Nunes,2,X,2,X,X,2,X,1X,X
Ana Aguiar,1X,1X,1X,1X,X2,1X,1X,1,1X
Daniel Andrade,1,12,2,2,1X,2,2,1,2
Filipe Nunes,1,2,X,12,2,1,2,X,2
Ana Pereira,1,1,1,1,X,X,X,1,2
Daniela Abreu,12,X,X,1,2,X2,1,X,1X2
Bernardo Abreu,X,X,X,12,X,1X,2,2,X
Luis Teixera,1,2,2,1,2,2,12,12,2
Filipe Salgado,X,1,1,1X,X,X,X2,X2,2
Daniela Seabra,1,2,2,1,1,X,2,X,X
Luisa Salgado,1,12,1X,1,X2,X2,1,1X2,X
Eduarda Bastos,2,12,2,2,X,1X,1X,2,1
Ana Andrade,12,1,2,2,X,12,1,2,2
Ana Trindade,2,X,1,2,2,1,1,1,2
Beatriz Aguiar,X2,2,1,X2,12,X,X2,1X2,1X
Bernardo Gomes,2,12,1,12,2,2,X,1,1X
Eduarda Batista,1,X2,2,1,2,X,1,1,2
Carlos Batista,2,2,1,X,X,1,X,X,X
Antonio Bastos,X,X,1,X,X,1,1,1,2
Ana Aguiar,X,12,X,1,1,1X,X,1,2
Luis Rodrigues,1,X,2,X,X,12,1,X,1
Antonio Trindade,X,X2,1,1,1X,1,X,2,1X2
Luis Bastos,1,2,2,2,1,1,1X,1,1
Ana Pereira,X,12,X2,12,X,2,1,2,X
Filipa Abreu,2,1,2,2,X,X2,X,2,2
Ana Salgado,X,X,X2,12,1X,X,1,2,1
Carla Lopes,12,1,1,1,2,1,1,X2,X
Carlos Salgado,X2,X,1,1,X,X,1X,2,1
Joao Nunes,X,X,2,1,X2,X2,X2,2,1
Ana Pinto,2,2,2,X2,12,12,2,X,1
Carla Andrade,1,1,X,2,1,2,X,2,X
Filipa Bastos,1,X,X,1,1,1X2,X,1,1X
Daniel Andrade,X,12,X,1X,X,X,X,2,1
Ana Abreu,2,1X2,12,X2,X,X,12,X,2
Carla Trindade,X,X2,1,X,2,1,1X,2,X
Joao Aguiar,X,2,X2,X2,1,2,12,2,1X
Eduarda Salgado,X,1,2,1,1,1,1,1X,1
Eduardo Seabra,X2,2,X,1X,X2,1,2,1,1
Daniel Gomes,1X,1X,X,1,1,2,X,1,1X
Carla Salgado,2,12,1X,X,X,1,X,2,1
Beatriz Salgado,X,2,2,1X2,12,X,1,1,1
Luis Pereira,12,1X2,X,X,1,X,1X,1,2
Helena Teixera,12,X,1,1,X,2,X,2,X2
Beatriz Pereira,1,X,X,2,X,2,X2,2,X
Helena Lopes,12,X,1X,X,1X,12,X2,X,1
Filipa Bastos,X,X,X,2,X2,X,X,X2,1
Luis Trindade,1,X2,X2,X,2,1X2,X2,X2,1
Daniela Bastos,X,X,X2,1,1,2,2,X,X
Helena Lopes,12,1,1X,X,X,1X2,1X,2,1X
Eduarda Seabra,X2,1X2,2,12,X2,X,X,12,X
Bernardo Santos,1,2,1,X2,1X,2,X,1,1
Antonio Morais,X2,X,2,2,X,1,1,2,1
Eduarda Gomes,1,X,1,2,2,X2,X,X,1
Ana Rodrigues,2,X,X2,12,1,12,X,2,1X
Helena Lopes,X,X,1,X,X,12,2,2,1
Filipe Trindade,1,1X,1X,X2,X,2,2,X,2
Eduarda Seabra,1,2,1X,1X,X,1,2,1X,X
Luisa Andrade,X2,12,X,2,X,1X,X,X2,12
Ana Pinto,1X,1,1,1X,X,X2,X2,X,1
Daniela Andrade,X,1,2,12,X,2,1,1X,X
Antonio Nunes,2,1,12,1X,X2,1,1,1,2
Daniel Trindade,1X,1X,1,X2,2,2,X,1X,1
Joana Bastos,X,2,1X,X,1,2,1,2,2
Luis Nunes,X,1,1,2,1,2,12,X2,1X
Eduarda Aguiar,X2,1,1,X,X,X,2,1X,X
Helena Rodrigues,2,2,X2,2,1,1X2,1,X,X2
Joana Salgado,2,2,1,1X,2,1X2,2,12,1
Ana Lopes,12,X,X,X2,X,1,X,1,12
Filipe Teixera,1X,X,2,X,X,X2,X,2,1
Eduardo Salgado,1X,1,X,1X,1X,1,1X,2,1X2
Eduardo Santos,X2,X,2,X2,2,1,12,X,X
Antonio Seabra,1,X,X,1X2,X2,1,X,2,12
Daniela Salgado,12,2,1X,X2,2,1X,2,1,1
Filipe Pereira,1,12,X2,1,X,2,X2,X2,1
Beatriz Pinto,1,X,2,X,X,1,1,12,X
Luisa Morais,X,2,12,X2,2,X,X,X,X
Beatriz Rodrigues,12,1,2,1,2,X,X2,1,2
Luisa Morais,2,X2,X2,1,1,1X2,1,1X2,X
Luis Bastos,X,X,2,2,1X2,1X,X,X,X
Carla Bastos,X,1,1,1X2,2,X,X2,X2,2
Carla Lopes,1,X,2,X,2,1,1X,1,2
Daniela Teixera,12,X2,1X2,X,X,2,1,1,2
Beatriz Santos,1,1,1,2,1X,12,X2,12,X
Daniela Lopes,X,X,1,12,2,12,2,2,1X
Luis Batista,X,X2,X2,X,1X2,2,X,1X,X
Ana Morais,X,2,1,1,1X,12,1,1X,1
Filipe Lopes,1,2,1,1,1,X,X2,X,2
Bernardo Gomes,1,12,1,X,1,1X,2,X2,1X
Bernardo Nunes,1,1X,X,X,1,X,2,X2,1
Carlos Trindade,1X,2,X,2,X,1X,2,X,1
Bernardo Pereira,1,1,X,1,1,1X2,2,X,12
Helena Trindade,2,X,2,X,1,2,1,1,2
Luis Aguiar,1X,1,X2,X,1,2,1,X,X
Antonio Abreu,1X,X,X,1,X,1,1,X2,2
Ana Morais,X,X,1X2,X,12,12,2,X,1X
Filipe Pereira,X,X,2,X,X,1,2,1,1X
Carlos Morais,X,1,2,X2,1,1X,X,X2,X
Helena Teixera,2,1,X,12,X,X,1,X,X
Daniela Abreu,1X2,1,12,1,1,X,2,1,X2
Eduardo Aguiar,X,2,X,2,X2,1,12,12,1
Carlos Seabra,12,2,12,1X2,1X,X,1,X,X
Antonio Santos,1,X,X,2,X,X,X2,X,2
Eduarda Teixera,X2,X2,12,X,X,X,1,X,X
Beatriz Andrade,1,X,1X,X2,2,1,12,X2,X2
Ana Teixera,X,X,1,1,X,X,2,1X,X
Luis Teixera,2,2,1,1,X2,12,1,1,2
Luisa Batista,1,1,X2,X2,X,1,12,12,2
Bernardo Bastos,1X2,X,1,X,1,X2,X2,2,1X
Luis Bastos,12,X2,1,X2,1,1,1,X2,2
Eduarda Rodrigues,1X,1X2,X,X2,1X2,1X2,1,1,2
Carlos Bastos,2,1X2,X2,2,12,X,X,X,X2
Helena Salgado,1,2,X,X2,12,1,X,X,X
Bernardo Salgado,X,2,1X2,X,2,2,2,X,2
Eduarda Morais,1,1,1,2,X,X2,1,1,1
Beatriz Batista,2,1,2,2,X,2,1,X,X2
Joao Aguiar,1,1,X,1,X,X,2,X,2
Filipe Nunes,1,2,X2,1,X2,1,2,1X,X
Luis Lopes,X,1,X,12,2,X,X2,1X,X
Ana Lopes,X,X,2,1X,X,1,X,2,1X
Luis Pinto,1X2,1,X,1,X,X2,X2,1,X
Carla Seabra,1X,X2,1,12,X,1,1,1,2
Helena Morais,12,12,1,X2,X,1,2,1,2
Carla Andrade,1,1X,X,1X2,X,1,X,1X,1X
Luis Nunes,2,12,2,X,X2,X,1,1X,2
Luis Santos,12,2,1X,X,X,2,12,X,X2
Ana Abreu,12,X,12,1,1,2,1,1,X
Helena Trindade,1,X,12,12,2,X,2,X,2
Luis Lopes,2,1X,1,X,2,X2,1,1,12
Joana Seabra,X,12,X2,1,X,2,2,X,1
Eduarda Seabra,2,X,X,X2,X,2,2,2,2
Filipa Lopes,1X2,2,1X,X,2,2,1,2,2
Carla Abreu,X2,1X,X,12,X,X,X,2,1X
Carla Rodrigues,2,X2,1,2,2,12,2,2,X
Daniel Aguiar,1,X,X,X,1,1X,X2,X,2
Antonio Rodrigues,1,X,1,2,X,2,2,X2,2
Joana Morais,X,X,X,X2,2,1,1,X,X
Ana Gomes,1,1,1,1,2,X,2,2,X
Carlos Aguiar,1,X,2,2,1X,1X2,X,X,1X
Joao Lopes,X2,2,X,1,1X,12,1X,1,1X2
Daniel Andrade,2,2,X,1X,2,2,2,X,X2
Carlos Nunes,X,1,1,12,2,X,2,12,2
Carlos Bastos,1,1X,2,X2,2,X,2,1,2
Filipa Andrade,X,X,2,2,X,12,2,X2,2
Ana Salgado,X,12,1,2,1,2,2,2,2
Carlos Lopes,2,1,2,1,12,2,1,2,1
Filipe Seabra,1,2,1,2,2,2,1,1,1X
Beatriz Andrade,X,1,1,1,1,1,X,X,1
Helena Rodrigues,2,1,X,1,1X,X,1X,12,X
Filipa Trindade,1X,X,1,1,1,1,2,1,1X
Filipa Seabra,X,2,2,2,X,1,2,2,2
Antonio Lopes,1,X,X2,12,2,2,2,1,12
Filipa Salgado,1,1X,1,2,2,X2,X2,2,1
Filipa Nunes,1,1,2,X,2,2,2,1X2,1
Filipa Salgado,X,1,X2,1,1,1,12,X2,1X
Bernardo Andrade,2,1,1,X,X2,12,1,2,2
Daniel Bastos,2,1,2,1,1,X,12,2,2
Luis Bastos,X,X,2,1,2,1X,X,12,2
Bernardo Salgado,1,X,1,2,X,1X,1X,1,1
Luis Rodrigues,2,1,X2,X,1,2,X2,1X,X2
Ana Salgado,2,1,2,2,2,X,1X2,X,X
Joana Santos,1,1,2,1,X,1,1X2,X,12
Helena Andrade,12,1,1X,X,X,1X2,X,1X,12
Daniela Salgado,12,1X2,1,1,1,2,1,1X,X
Joana Batista,X,X,1,X2,X,1,X2,X,1X
Joana Bastos,X,X,2,2,X2,2,2,2,1
Eduarda Seabra,X,1,X,X,X,X,12,2,X
Ana Seabra,2,1X,1,2,2,1,2,2,2
